FIPS_O,FIPS_D,Week,Pop_flows
17,53,35,89508.0
18,53,35,27722.0
19,53,35,20129.0
20,53,35,16577.0
21,53,35,10830.0
22,53,35,29168.0
23,53,35,8194.0
24,53,35,20767.0
25,53,35,43942.0
26,53,35,77135.0
27,53,35,66007.0
28,53,35,12560.0
29,53,35,36795.0
30,53,35,104174.0
31,53,35,10941.0
32,53,35,95742.0
33,53,35,5340.0
34,53,35,27472.0
35,53,35,29470.0
36,53,35,71885.0
37,53,35,57344.0
38,53,35,7574.0
39,53,35,57181.0
40,53,35,39310.0
41,53,35,1037205.0
42,53,35,51077.0
44,53,35,4813.0
45,53,35,27973.0
46,53,35,8119.0
47,53,35,27184.0
48,53,35,279181.0
49,53,35,92425.0
50,53,35,3609.0
51,53,35,39231.0
54,53,35,5199.0
55,53,35,42968.0
56,53,35,7935.0
1,53,36,14398.0
2,53,36,98473.0
4,53,36,118188.0
5,53,36,9743.0
6,53,36,755785.0
8,53,36,72360.0
9,53,36,7072.0
10,53,36,1112.0
11,53,36,3278.0
12,53,36,112932.0
13,53,36,34764.0
15,53,36,123786.0
16,53,36,408537.0
17,53,36,72280.0
18,53,36,23599.0
19,53,36,12802.0
20,53,36,20233.0
21,53,36,6573.0
22,53,36,14566.0
23,53,36,4606.0
24,53,36,25366.0
25,53,36,22085.0
26,53,36,36462.0
27,53,36,38506.0
28,53,36,7072.0
29,53,36,28551.0
30,53,36,98008.0
31,53,36,9846.0
32,53,36,61560.0
33,53,36,4932.0
34,53,36,18769.0
35,53,36,20462.0
36,53,36,51988.0
37,53,36,37038.0
38,53,36,8434.0
39,53,36,36874.0
40,53,36,17612.0
41,53,36,950562.0
42,53,36,30715.0
44,53,36,2905.0
45,53,36,21580.0
46,53,36,6420.0
47,53,36,25520.0
48,53,36,148221.0
49,53,36,70894.0
50,53,36,1831.0
51,53,36,38572.0
54,53,36,6497.0
55,53,36,31265.0
56,53,36,8333.0
1,53,37,10732.0
2,53,37,106136.0
4,53,37,129297.0
5,53,37,9756.0
6,53,37,696238.0
8,53,37,72351.0
9,53,37,5530.0
10,53,37,1797.0
11,53,37,3157.0
12,53,37,101993.0
13,53,37,38158.0
15,53,37,100076.0
16,53,37,422572.0
17,53,37,51159.0
18,53,37,16607.0
19,53,37,11805.0
20,53,37,15692.0
21,53,37,9743.0
22,53,37,11204.0
23,53,37,5625.0
24,53,37,22266.0
25,53,37,21334.0
26,53,37,32889.0
27,53,37,30814.0
28,53,37,6533.0
29,53,37,20587.0
30,53,37,72467.0
31,53,37,11229.0
32,53,37,57383.0
33,53,37,5947.0
34,53,37,18231.0
35,53,37,16997.0
36,53,37,47410.0
37,53,37,31586.0
38,53,37,6501.0
39,53,37,31863.0
40,53,37,17584.0
41,53,37,883435.0
42,53,37,26610.0
44,53,37,2171.0
45,53,37,15301.0
46,53,37,5071.0
47,53,37,28443.0
48,53,37,130038.0
49,53,37,67001.0
50,53,37,3025.0
51,53,37,35191.0
54,53,37,3645.0
55,53,37,27583.0
56,53,37,9209.0
1,53,38,10172.0
2,53,38,113223.0
4,53,38,114423.0
5,53,38,10201.0
6,53,38,775318.0
8,53,38,60781.0
9,53,38,10494.0
10,53,38,5072.0
11,53,38,4069.0
12,53,38,95353.0
13,53,38,46972.0
15,53,38,106255.0
16,53,38,406153.0
17,53,38,58503.0
18,53,38,13823.0
19,53,38,12397.0
20,53,38,14315.0
21,53,38,11237.0
22,53,38,12243.0
23,53,38,5695.0
24,53,38,15530.0
25,53,38,19759.0
26,53,38,36401.0
27,53,38,44798.0
28,53,38,7860.0
29,53,38,21611.0
30,53,38,74708.0
31,53,38,9523.0
32,53,38,63031.0
33,53,38,7244.0
34,53,38,23662.0
35,53,38,20506.0
36,53,38,47065.0
37,53,38,28172.0
38,53,38,5492.0
39,53,38,29223.0
40,53,38,18193.0
41,53,38,870522.0
42,53,38,28489.0
44,53,38,2233.0
45,53,38,17007.0
46,53,38,4738.0
47,53,38,26737.0
48,53,38,142743.0
49,53,38,58220.0
50,53,38,2658.0
51,53,38,38434.0
54,53,38,2638.0
55,53,38,24498.0
56,53,38,7377.0
1,53,39,13625.0
2,53,39,100624.0
4,53,39,128656.0
5,53,39,9857.0
6,53,39,644228.0
8,53,39,60386.0
9,53,39,7644.0
10,53,39,2054.0
11,53,39,3303.0
12,53,39,82960.0
13,53,39,33884.0
15,53,39,75804.0
16,53,39,426316.0
17,53,39,52904.0
18,53,39,11612.0
19,53,39,11820.0
20,53,39,17301.0
21,53,39,13142.0
22,53,39,12109.0
23,53,39,5938.0
24,53,39,18184.0
25,53,39,13936.0
26,53,39,30742.0
27,53,39,30556.0
28,53,39,5098.0
29,53,39,22828.0
30,53,39,77087.0
31,53,39,8438.0
32,53,39,51511.0
33,53,39,4097.0
34,53,39,18941.0
35,53,39,12772.0
36,53,39,46100.0
37,53,39,23050.0
38,53,39,6706.0
39,53,39,23215.0
40,53,39,16590.0
41,53,39,827830.0
42,53,39,22889.0
44,53,39,2719.0
45,53,39,13183.0
46,53,39,3126.0
47,53,39,20811.0
48,53,39,137596.0
49,53,39,48604.0
50,53,39,2619.0
51,53,39,39839.0
54,53,39,1748.0
55,53,39,24755.0
56,53,39,8524.0
1,53,40,14586.0
2,53,40,87500.0
4,53,40,129854.0
5,53,40,9235.0
6,53,40,571922.0
8,53,40,59575.0
9,53,40,6033.0
10,53,40,1438.0
11,53,40,2370.0
12,53,40,71465.0
13,53,40,42087.0
15,53,40,68276.0
16,53,40,417238.0
17,53,40,49584.0
18,53,40,18689.0
19,53,40,9315.0
20,53,40,14000.0
21,53,40,11832.0
22,53,40,12053.0
23,53,40,3465.0
24,53,40,17777.0
25,53,40,13315.0
26,53,40,27359.0
27,53,40,31291.0
28,53,40,5602.0
29,53,40,21761.0
30,53,40,70657.0
31,53,40,6739.0
32,53,40,62480.0
33,53,40,2555.0
34,53,40,11041.0
35,53,40,8319.0
36,53,40,44470.0
37,53,40,22866.0
38,53,40,4531.0
39,53,40,16548.0
40,53,40,10810.0
41,53,40,818561.0
42,53,40,20683.0
44,53,40,1569.0
45,53,40,13473.0
46,53,40,5606.0
47,53,40,29862.0
48,53,40,144503.0
49,53,40,60405.0
50,53,40,2883.0
51,53,40,29686.0
54,53,40,2265.0
55,53,40,18463.0
56,53,40,6895.0
1,53,41,7244.0
2,53,41,97848.0
4,53,41,116501.0
5,53,41,7110.0
6,53,41,636828.0
8,53,41,79950.0
9,53,41,4631.0
10,53,41,564.0
11,53,41,3189.0
12,53,41,76781.0
13,53,41,39153.0
15,53,41,82783.0
16,53,41,400769.0
17,53,41,44047.0
18,53,41,24118.0
19,53,41,9062.0
20,53,41,18444.0
21,53,41,12178.0
22,53,41,9298.0
23,53,41,1819.0
24,53,41,15020.0
25,53,41,12641.0
26,53,41,25041.0
27,53,41,32394.0
28,53,41,4929.0
29,53,41,23409.0
30,53,41,70582.0
31,53,41,9899.0
32,53,41,41814.0
33,53,41,884.0
34,53,41,15400.0
35,53,41,10812.0
36,53,41,38523.0
37,53,41,23837.0
38,53,41,5967.0
39,53,41,28963.0
40,53,41,19745.0
41,53,41,811278.0
42,53,41,18346.0
44,53,41,1060.0
45,53,41,11528.0
46,53,41,5219.0
47,53,41,33207.0
48,53,41,136213.0
49,53,41,75096.0
50,53,41,3274.0
51,53,41,33082.0
54,53,41,821.0
55,53,41,20869.0
56,53,41,9361.0
1,53,42,7499.0
2,53,42,110808.0
4,53,42,87596.0
5,53,42,8576.0
6,53,42,558460.0
8,53,42,66477.0
9,53,42,6701.0
10,53,42,1044.0
11,53,42,2351.0
12,53,42,77064.0
13,53,42,31862.0
15,53,42,57986.0
16,53,42,393582.0
17,53,42,43961.0
18,53,42,14671.0
19,53,42,6601.0
20,53,42,16171.0
21,53,42,7827.0
22,53,42,16248.0
23,53,42,3654.0
24,53,42,13942.0
25,53,42,13147.0
26,53,42,23911.0
27,53,42,49584.0
28,53,42,3464.0
29,53,42,19295.0
30,53,42,80288.0
31,53,42,6597.0
32,53,42,52049.0
33,53,42,2931.0
34,53,42,14258.0
35,53,42,11138.0
36,53,42,39070.0
37,53,42,24873.0
38,53,42,5785.0
39,53,42,23531.0
40,53,42,18004.0
41,53,42,742356.0
42,53,42,20752.0
44,53,42,2887.0
45,53,42,10541.0
46,53,42,3969.0
47,53,42,20482.0
48,53,42,125009.0
49,53,42,74690.0
50,53,42,1193.0
51,53,42,24121.0
54,53,42,1643.0
55,53,42,21425.0
56,53,42,9776.0
1,53,43,7198.0
2,53,43,98393.0
4,53,43,83873.0
5,53,43,8830.0
6,53,43,492793.0
8,53,43,48821.0
9,53,43,6115.0
10,53,43,898.0
11,53,43,2177.0
12,53,43,76491.0
13,53,43,26393.0
15,53,43,54614.0
16,53,43,384980.0
17,53,43,39284.0
18,53,43,12125.0
19,53,43,9392.0
20,53,43,12514.0
21,53,43,6325.0
22,53,43,15872.0
23,53,43,2370.0
24,53,43,13622.0
25,53,43,12103.0
26,53,43,20256.0
27,53,43,27919.0
28,53,43,4557.0
29,53,43,22483.0
30,53,43,65099.0
31,53,43,4354.0
32,53,43,57567.0
33,53,43,1983.0
34,53,43,16630.0
35,53,43,16752.0
36,53,43,31044.0
37,53,43,28798.0
38,53,43,4983.0
39,53,43,23320.0
40,53,43,14468.0
41,53,43,734030.0
42,53,43,18143.0
44,53,43,2620.0
45,53,43,9647.0
46,53,43,3153.0
47,53,43,16363.0
48,53,43,114012.0
49,53,43,41282.0
50,53,43,3381.0
51,53,43,25602.0
54,53,43,1665.0
55,53,43,18444.0
56,53,43,6657.0
1,53,44,8888.0
2,53,44,100992.0
4,53,44,81815.0
5,53,44,4543.0
6,53,44,509014.0
8,53,44,49372.0
9,53,44,6335.0
10,53,44,2593.0
11,53,44,3585.0
12,53,44,68458.0
13,53,44,26676.0
15,53,44,59711.0
16,53,44,411425.0
17,53,44,41944.0
18,53,44,15529.0
19,53,44,8522.0
20,53,44,11026.0
21,53,44,8600.0
22,53,44,10437.0
23,53,44,3296.0
24,53,44,9491.0
25,53,44,13429.0
26,53,44,18698.0
27,53,44,20766.0
28,53,44,6247.0
29,53,44,15779.0
30,53,44,60606.0
31,53,44,6209.0
32,53,44,39753.0
33,53,44,3401.0
34,53,44,20645.0
35,53,44,21182.0
36,53,44,27270.0
37,53,44,26213.0
38,53,44,5065.0
39,53,44,19621.0
40,53,44,12689.0
41,53,44,783866.0
42,53,44,16722.0
44,53,44,2653.0
45,53,44,12844.0
46,53,44,2543.0
47,53,44,14461.0
48,53,44,110664.0
49,53,44,45448.0
50,53,44,2120.0
51,53,44,25281.0
54,53,44,1727.0
55,53,44,15828.0
56,53,44,8318.0
1,53,45,8065.0
2,53,45,85007.0
4,53,45,83052.0
5,53,45,5900.0
6,53,45,487924.0
8,53,45,47006.0
9,53,45,6148.0
10,53,45,1399.0
11,53,45,1757.0
12,53,45,62704.0
13,53,45,24440.0
15,53,45,56432.0
16,53,45,380879.0
17,53,45,38709.0
18,53,45,10197.0
19,53,45,6217.0
20,53,45,8956.0
21,53,45,7154.0
22,53,45,7893.0
23,53,45,2731.0
24,53,45,16934.0
25,53,45,12502.0
26,53,45,19829.0
27,53,45,22149.0
28,53,45,3917.0
29,53,45,14632.0
30,53,45,53904.0
31,53,45,6907.0
32,53,45,49104.0
33,53,45,1773.0
34,53,45,12290.0
35,53,45,12319.0
36,53,45,31514.0
37,53,45,22940.0
38,53,45,6642.0
39,53,45,17366.0
40,53,45,12246.0
41,53,45,786002.0
42,53,45,18616.0
44,53,45,1896.0
45,53,45,11433.0
46,53,45,2028.0
47,53,45,12450.0
48,53,45,103404.0
49,53,45,38935.0
50,53,45,2486.0
51,53,45,20749.0
54,53,45,1972.0
55,53,45,15989.0
56,53,45,4764.0
1,53,46,10080.0
2,53,46,86250.0
4,53,46,92722.0
5,53,46,6964.0
6,53,46,495784.0
8,53,46,47991.0
9,53,46,7347.0
10,53,46,1047.0
11,53,46,5306.0
12,53,46,71199.0
13,53,46,26589.0
15,53,46,44554.0
16,53,46,413062.0
17,53,46,34695.0
18,53,46,17088.0
19,53,46,6332.0
20,53,46,10263.0
21,53,46,9825.0
22,53,46,9318.0
23,53,46,2293.0
24,53,46,12555.0
25,53,46,14614.0
26,53,46,23401.0
27,53,46,20281.0
28,53,46,2804.0
29,53,46,19144.0
30,53,46,62475.0
31,53,46,5861.0
32,53,46,41283.0
33,53,46,3663.0
34,53,46,15671.0
35,53,46,14418.0
36,53,46,32407.0
37,53,46,25956.0
38,53,46,4043.0
39,53,46,17310.0
40,53,46,10758.0
41,53,46,707562.0
42,53,46,20396.0
44,53,46,2388.0
45,53,46,10364.0
46,53,46,5140.0
47,53,46,14675.0
48,53,46,114516.0
49,53,46,40039.0
50,53,46,887.0
51,53,46,22738.0
54,53,46,3041.0
55,53,46,14370.0
56,53,46,5348.0
1,53,47,8971.0
2,53,47,59380.0
4,53,47,98305.0
5,53,47,6282.0
6,53,47,590092.0
8,53,47,48675.0
9,53,47,5896.0
10,53,47,745.0
11,53,47,5632.0
12,53,47,64301.0
13,53,47,27275.0
15,53,47,54367.0
16,53,47,318518.0
17,53,47,34155.0
18,53,47,13582.0
19,53,47,5892.0
20,53,47,10055.0
21,53,47,5194.0
22,53,47,11812.0
23,53,47,2870.0
24,53,47,11959.0
25,53,47,14424.0
26,53,47,18841.0
27,53,47,16733.0
28,53,47,3498.0
29,53,47,16569.0
30,53,47,69170.0
31,53,47,4768.0
32,53,47,39966.0
33,53,47,4146.0
34,53,47,14723.0
35,53,47,10534.0
36,53,47,32753.0
37,53,47,19493.0
38,53,47,5906.0
39,53,47,15803.0
40,53,47,10821.0
41,53,47,606286.0
42,53,47,17223.0
44,53,47,2707.0
45,53,47,10558.0
46,53,47,3219.0
47,53,47,12517.0
48,53,47,104108.0
49,53,47,49510.0
50,53,47,1641.0
51,53,47,19919.0
54,53,47,3007.0
55,53,47,10414.0
56,53,47,4846.0
1,53,48,7034.0
2,53,48,65112.0
4,53,48,67446.0
5,53,48,4345.0
6,53,48,347531.0
8,53,48,32582.0
9,53,48,5892.0
10,53,48,958.0
11,53,48,3814.0
12,53,48,48303.0
13,53,48,16891.0
15,53,48,39215.0
16,53,48,269242.0
17,53,48,21855.0
18,53,48,7615.0
19,53,48,5298.0
20,53,48,7083.0
21,53,48,3890.0
22,53,48,8784.0
23,53,48,624.0
24,53,48,9223.0
25,53,48,6786.0
26,53,48,14942.0
27,53,48,10321.0
28,53,48,2466.0
29,53,48,12687.0
30,53,48,37345.0
31,53,48,3544.0
32,53,48,32994.0
33,53,48,3272.0
34,53,48,8420.0
35,53,48,6772.0
36,53,48,22419.0
37,53,48,15600.0
38,53,48,4112.0
39,53,48,11083.0
40,53,48,10108.0
41,53,48,493982.0
42,53,48,14895.0
44,53,48,2522.0
45,53,48,9071.0
46,53,48,2554.0
47,53,48,12218.0
48,53,48,78886.0
49,53,48,29668.0
50,53,48,1681.0
51,53,48,19851.0
54,53,48,1710.0
55,53,48,10086.0
56,53,48,3185.0
1,53,49,9186.0
2,53,49,57616.0
4,53,49,63861.0
5,53,49,5032.0
6,53,49,311603.0
8,53,49,26245.0
9,53,49,4308.0
10,53,49,2228.0
11,53,49,2227.0
12,53,49,48050.0
13,53,49,18160.0
15,53,49,37399.0
16,53,49,264251.0
17,53,49,23516.0
18,53,49,8612.0
19,53,49,5479.0
20,53,49,8153.0
21,53,49,6163.0
22,53,49,6231.0
23,53,49,935.0
24,53,49,5899.0
25,53,49,6570.0
26,53,49,14379.0
27,53,49,13270.0
28,53,49,2809.0
29,53,49,12588.0
30,53,49,29500.0
31,53,49,3358.0
32,53,49,26120.0
33,53,49,1681.0
34,53,49,9252.0
35,53,49,6435.0
36,53,49,23048.0
37,53,49,16337.0
38,53,49,5063.0
39,53,49,12805.0
40,53,49,11509.0
41,53,49,513487.0
42,53,49,16019.0
44,53,49,2284.0
45,53,49,10478.0
46,53,49,1869.0
47,53,49,11698.0
48,53,49,68492.0
49,53,49,23745.0
50,53,49,733.0
51,53,49,19672.0
54,53,49,1816.0
55,53,49,8069.0
56,53,49,1713.0
1,53,50,10563.0
2,53,50,57478.0
4,53,50,106626.0
5,53,50,4916.0
6,53,50,418080.0
8,53,50,35723.0
9,53,50,3062.0
10,53,50,620.0
11,53,50,5880.0
12,53,50,59015.0
13,53,50,29171.0
15,53,50,50187.0
16,53,50,311295.0
17,53,50,29365.0
18,53,50,13430.0
19,53,50,5854.0
20,53,50,8507.0
21,53,50,7214.0
22,53,50,11300.0
23,53,50,2379.0
24,53,50,10106.0
25,53,50,17722.0
26,53,50,17648.0
27,53,50,15552.0
28,53,50,4000.0
29,53,50,14784.0
30,53,50,52106.0
31,53,50,5031.0
32,53,50,40851.0
33,53,50,2049.0
34,53,50,8131.0
35,53,50,7114.0
36,53,50,28415.0
37,53,50,19993.0
38,53,50,4676.0
39,53,50,16527.0
40,53,50,12053.0
41,53,50,579985.0
42,53,50,20485.0
44,53,50,1745.0
45,53,50,10969.0
46,53,50,3041.0
47,53,50,15012.0
48,53,50,82511.0
49,53,50,27544.0
50,53,50,2199.0
51,53,50,25804.0
54,53,50,1188.0
55,53,50,7245.0
56,53,50,5476.0
1,53,51,10731.0
2,53,51,53095.0
4,53,51,143231.0
5,53,51,5825.0
6,53,51,543462.0
8,53,51,47233.0
9,53,51,6327.0
10,53,51,137.0
11,53,51,10027.0
12,53,51,73894.0
13,53,51,29746.0
15,53,51,77425.0
16,53,51,296175.0
17,53,51,33331.0
18,53,51,17044.0
19,53,51,8750.0
20,53,51,10806.0
21,53,51,6356.0
22,53,51,12911.0
23,53,51,3910.0
24,53,51,10200.0
25,53,51,22131.0
26,53,51,20421.0
27,53,51,21050.0
28,53,51,5844.0
29,53,51,17325.0
30,53,51,60228.0
31,53,51,5324.0
32,53,51,37030.0
33,53,51,4356.0
34,53,51,10464.0
35,53,51,13044.0
36,53,51,42098.0
37,53,51,24880.0
38,53,51,8430.0
39,53,51,17818.0
40,53,51,11191.0
41,53,51,547190.0
42,53,51,16967.0
44,53,51,1980.0
45,53,51,10728.0
46,53,51,3223.0
47,53,51,19223.0
48,53,51,111541.0
49,53,51,43408.0
50,53,51,1776.0
51,53,51,30515.0
54,53,51,1950.0
55,53,51,10139.0
56,53,51,6794.0
1,54,1,4906.0
4,54,1,1975.0
5,54,1,1819.0
6,54,1,5893.0
8,54,1,1658.0
9,54,1,1995.0
10,54,1,3030.0
11,54,1,1846.0
12,54,1,28241.0
13,54,1,14952.0
15,54,1,248.0
16,54,1,280.0
17,54,1,10158.0
18,54,1,9347.0
19,54,1,1442.0
20,54,1,2082.0
21,54,1,127460.0
22,54,1,3796.0
23,54,1,453.0
24,54,1,171765.0
25,54,1,2544.0
26,54,1,9880.0
27,54,1,1746.0
28,54,1,1944.0
29,54,1,4157.0
31,54,1,678.0
32,54,1,261.0
33,54,1,192.0
34,54,1,6745.0
36,54,1,13293.0
37,54,1,69013.0
38,54,1,496.0
39,54,1,633668.0
40,54,1,1958.0
41,54,1,556.0
42,54,1,266970.0
44,54,1,1584.0
45,54,1,21509.0
46,54,1,72.0
47,54,1,15058.0
48,54,1,12597.0
49,54,1,617.0
50,54,1,139.0
51,54,1,217518.0
53,54,1,433.0
55,54,1,4927.0
56,54,1,285.0
1,54,2,4816.0
4,54,2,3324.0
5,54,2,1779.0
6,54,2,4199.0
8,54,2,1977.0
9,54,2,3647.0
10,54,2,3115.0
11,54,2,2932.0
12,54,2,28708.0
13,54,2,12190.0
15,54,2,1462.0
16,54,2,663.0
17,54,2,9316.0
18,54,2,12949.0
19,54,2,897.0
20,54,2,1257.0
21,54,2,109330.0
22,54,2,2364.0
23,54,2,692.0
24,54,2,187820.0
25,54,2,3217.0
26,54,2,11551.0
27,54,2,2575.0
28,54,2,1162.0
29,54,2,3991.0
31,54,2,971.0
32,54,2,732.0
33,54,2,884.0
34,54,2,27176.0
35,54,2,801.0
36,54,2,26714.0
37,54,2,72468.0
38,54,2,288.0
39,54,2,615409.0
40,54,2,1458.0
41,54,2,407.0
42,54,2,298926.0
44,54,2,1246.0
45,54,2,26574.0
46,54,2,73.0
47,54,2,17809.0
48,54,2,8308.0
49,54,2,979.0
50,54,2,781.0
51,54,2,247978.0
53,54,2,1357.0
55,54,2,3804.0
56,54,2,776.0
1,54,3,3292.0
2,54,3,334.0
4,54,3,2713.0
5,54,3,2016.0
6,54,3,5664.0
8,54,3,2041.0
9,54,3,1443.0
10,54,3,3433.0
11,54,3,4616.0
12,54,3,30370.0
13,54,3,13638.0
15,54,3,1396.0
16,54,3,861.0
17,54,3,8041.0
18,54,3,9202.0
19,54,3,2038.0
20,54,3,1122.0
21,54,3,118082.0
22,54,3,1999.0
23,54,3,125.0
24,54,3,204954.0
25,54,3,2930.0
26,54,3,12007.0
27,54,3,910.0
28,54,3,1345.0
29,54,3,3761.0
30,54,3,465.0
31,54,3,804.0
32,54,3,721.0
33,54,3,536.0
34,54,3,21677.0
35,54,3,889.0
36,54,3,23745.0
37,54,3,73653.0
38,54,3,158.0
39,54,3,692585.0
40,54,3,1367.0
41,54,3,817.0
42,54,3,310763.0
44,54,3,990.0
45,54,3,24055.0
46,54,3,239.0
47,54,3,17746.0
48,54,3,12478.0
49,54,3,479.0
51,54,3,273384.0
53,54,3,932.0
55,54,3,4383.0
56,54,3,215.0
1,54,4,2572.0
4,54,4,2396.0
5,54,4,1393.0
6,54,4,6101.0
8,54,4,881.0
9,54,4,1928.0
10,54,4,3258.0
11,54,4,2182.0
12,54,4,23380.0
13,54,4,16048.0
15,54,4,232.0
16,54,4,487.0
17,54,4,7270.0
18,54,4,9713.0
19,54,4,1021.0
20,54,4,1366.0
21,54,4,102371.0
22,54,4,1331.0
24,54,4,162326.0
25,54,4,3307.0
26,54,4,10082.0
27,54,4,2588.0
28,54,4,1695.0
29,54,4,3182.0
30,54,4,110.0
31,54,4,65.0
32,54,4,541.0
33,54,4,751.0
34,54,4,21400.0
35,54,4,384.0
36,54,4,22920.0
37,54,4,68860.0
38,54,4,76.0
39,54,4,586879.0
40,54,4,1108.0
41,54,4,913.0
42,54,4,272709.0
44,54,4,923.0
45,54,4,23337.0
46,54,4,76.0
47,54,4,14486.0
48,54,4,12832.0
49,54,4,1996.0
51,54,4,222531.0
53,54,4,752.0
55,54,4,4198.0
56,54,4,101.0
1,54,5,3749.0
2,54,5,164.0
4,54,5,1371.0
5,54,5,1269.0
6,54,5,3247.0
8,54,5,1094.0
9,54,5,1835.0
10,54,5,1795.0
11,54,5,3139.0
12,54,5,26896.0
13,54,5,12718.0
16,54,5,657.0
17,54,5,6830.0
18,54,5,9804.0
19,54,5,1192.0
20,54,5,639.0
21,54,5,105676.0
22,54,5,2046.0
23,54,5,124.0
24,54,5,161098.0
25,54,5,2181.0
26,54,5,8245.0
27,54,5,1564.0
28,54,5,1493.0
29,54,5,2158.0
30,54,5,113.0
31,54,5,199.0
32,54,5,1035.0
33,54,5,634.0
34,54,5,13086.0
35,54,5,425.0
36,54,5,16549.0
37,54,5,78623.0
38,54,5,310.0
39,54,5,644317.0
40,54,5,872.0
41,54,5,490.0
42,54,5,266472.0
44,54,5,120.0
45,54,5,24576.0
46,54,5,317.0
47,54,5,15496.0
48,54,5,8502.0
49,54,5,694.0
50,54,5,150.0
51,54,5,214920.0
53,54,5,940.0
55,54,5,3250.0
1,54,6,6700.0
2,54,6,167.0
4,54,6,1710.0
5,54,6,1482.0
6,54,6,5893.0
8,54,6,1837.0
9,54,6,1176.0
10,54,6,4504.0
11,54,6,3632.0
12,54,6,26637.0
13,54,6,29213.0
17,54,6,9942.0
18,54,6,9679.0
19,54,6,1548.0
20,54,6,921.0
21,54,6,93401.0
22,54,6,3082.0
23,54,6,988.0
24,54,6,169023.0
25,54,6,2309.0
26,54,6,13323.0
27,54,6,1707.0
28,54,6,1104.0
29,54,6,3249.0
30,54,6,697.0
31,54,6,335.0
32,54,6,858.0
33,54,6,339.0
34,54,6,14298.0
35,54,6,670.0
36,54,6,23896.0
37,54,6,72891.0
38,54,6,413.0
39,54,6,660066.0
40,54,6,1221.0
41,54,6,236.0
42,54,6,287789.0
44,54,6,171.0
45,54,6,26068.0
46,54,6,240.0
47,54,6,21998.0
48,54,6,7815.0
49,54,6,673.0
50,54,6,296.0
51,54,6,237620.0
53,54,6,994.0
55,54,6,3510.0
56,54,6,458.0
1,54,7,7206.0
4,54,7,1807.0
5,54,7,1150.0
6,54,7,5533.0
8,54,7,1575.0
9,54,7,3378.0
10,54,7,2392.0
11,54,7,3237.0
12,54,7,27262.0
13,54,7,33726.0
16,54,7,94.0
17,54,7,11749.0
18,54,7,11603.0
19,54,7,1349.0
20,54,7,1372.0
21,54,7,92711.0
22,54,7,2533.0
23,54,7,1374.0
24,54,7,179040.0
25,54,7,2530.0
26,54,7,19292.0
27,54,7,2394.0
28,54,7,2144.0
29,54,7,3274.0
30,54,7,256.0
31,54,7,602.0
32,54,7,684.0
33,54,7,421.0
34,54,7,11086.0
35,54,7,926.0
36,54,7,32587.0
37,54,7,84842.0
38,54,7,232.0
39,54,7,630983.0
40,54,7,901.0
41,54,7,927.0
42,54,7,298415.0
44,54,7,568.0
45,54,7,24798.0
46,54,7,78.0
47,54,7,20798.0
48,54,7,7996.0
49,54,7,666.0
51,54,7,242098.0
53,54,7,1986.0
55,54,7,2985.0
56,54,7,106.0
1,54,8,3919.0
4,54,8,2983.0
5,54,8,1562.0
6,54,8,5440.0
8,54,8,2677.0
9,54,8,2165.0
10,54,8,3781.0
11,54,8,5066.0
12,54,8,36587.0
13,54,8,13480.0
15,54,8,359.0
16,54,8,95.0
17,54,8,9624.0
18,54,8,15563.0
19,54,8,1576.0
20,54,8,1592.0
21,54,8,149152.0
22,54,8,1929.0
23,54,8,669.0
24,54,8,216703.0
25,54,8,4570.0
26,54,8,18846.0
27,54,8,2487.0
28,54,8,1489.0
29,54,8,4214.0
31,54,8,533.0
32,54,8,1044.0
33,54,8,352.0
34,54,8,15091.0
35,54,8,970.0
36,54,8,26511.0
37,54,8,92813.0
38,54,8,477.0
39,54,8,839096.0
40,54,8,1697.0
41,54,8,812.0
42,54,8,351933.0
44,54,8,603.0
45,54,8,27052.0
46,54,8,257.0
47,54,8,22498.0
48,54,8,8761.0
49,54,8,1585.0
50,54,8,308.0
51,54,8,292035.0
53,54,8,3574.0
55,54,8,2277.0
56,54,8,319.0
1,54,9,4865.0
4,54,9,1933.0
5,54,9,1708.0
6,54,9,6677.0
8,54,9,1361.0
9,54,9,2559.0
10,54,9,3096.0
11,54,9,4319.0
12,54,9,36944.0
13,54,9,15143.0
15,54,9,182.0
16,54,9,386.0
17,54,9,7102.0
18,54,9,11226.0
19,54,9,1732.0
20,54,9,699.0
21,54,9,146260.0
22,54,9,1977.0
23,54,9,1153.0
24,54,9,215562.0
25,54,9,1495.0
26,54,9,18252.0
27,54,9,2531.0
28,54,9,2289.0
29,54,9,2308.0
30,54,9,234.0
31,54,9,406.0
32,54,9,1692.0
33,54,9,1325.0
34,54,9,17106.0
35,54,9,1123.0
36,54,9,18190.0
37,54,9,79119.0
39,54,9,824388.0
40,54,9,2031.0
41,54,9,1157.0
42,54,9,360736.0
44,54,9,247.0
45,54,9,20524.0
46,54,9,324.0
47,54,9,16413.0
48,54,9,12544.0
49,54,9,669.0
50,54,9,629.0
51,54,9,304015.0
53,54,9,1512.0
55,54,9,4632.0
1,54,10,5785.0
2,54,10,345.0
4,54,10,3330.0
5,54,10,2836.0
6,54,10,7042.0
8,54,10,2524.0
9,54,10,1684.0
10,54,10,3128.0
11,54,10,4675.0
12,54,10,54669.0
13,54,10,13802.0
15,54,10,245.0
17,54,10,13254.0
18,54,10,14918.0
19,54,10,2495.0
20,54,10,2397.0
