FIPS,Week,Confirmed,Deaths,Incident_Rate,New_Cases,New_Deaths,Susceptible
22,34,4682534,85253,14389.397090329849,225509,2964,15671.886638777209
22,35,4819639,87729,14810.719880099165,137105,2476,9257.14625014446
22,36,4937279,90212,15172.226849126277,117640,2483,7753.640989541001
22,37,5038899,92752,15484.504460419505,101620,2540,6562.689833552925
22,38,5119142,95290,15731.09068717607,80243,2538,5100.917768239287
22,39,5174725,97212,15901.896891353512,55583,1922,3495.3691612868315
22,40,5216959,98670,16031.68170374633,42234,1458,2634.408590468125
22,41,5251580,99821,16138.071815737896,34621,1151,2145.2996612790816
22,42,5278596,100853,16221.091811277136,27016,1032,1665.4859188466025
22,43,5302020,101563,16293.07361374646,23424,710,1437.6661245940227
22,44,5324417,102079,16361.899451771793,22397,516,1368.850851700759
22,45,5343605,102580,16420.86405328227,19188,501,1168.5134191318407
22,46,5363316,103049,16481.43583045409,19711,469,1195.9516271985467
22,47,5380289,103379,16533.593751104356,16973,330,1026.5765722510446
22,48,5399975,103646,16594.088703435773,19686,267,1186.3260677836472
22,49,5422742,103989,16664.051549099157,22767,343,1366.2343718104235
22,50,5449592,104323,16746.561427698085,26850,334,1603.3142156330234
22,51,5508262,104599,16926.85396316919,58670,276,3466.0900441191793
23,1,190265,2704,2022.0556196280263,14862,258,7349.946191259559
23,2,218343,3217,2320.4566796649,28078,513,12100.204346006054
23,3,245170,3694,2605.5626429674567,26827,477,10296.048752620633
23,4,265959,3938,2826.4993064444343,20789,244,7355.03453073594
23,5,281458,4326,2991.2160964405703,15499,388,5181.50461226897
23,6,292917,4482,3112.9974821148535,11459,156,3681.0180752909528
23,7,300547,4572,3194.0858818613224,7630,90,2388.7898704695103
23,8,307634,4757,3269.403508205126,7087,185,2167.6737001761835
23,9,315759,4927,3355.752557738554,8125,170,2421.2154681260076
23,10,324022,5028,3443.5682126671345,8263,101,2399.5459040435526
23,11,333420,5082,3543.4461655920773,9398,54,2652.2203416711654
23,12,343137,5118,3646.7143150463935,9717,36,2664.590412226021
23,13,354084,5186,3763.054382153155,10947,68,2909.073026400515
23,14,368880,5232,3920.299986694276,14796,46,3774.2009668184774
23,15,387835,5296,4121.745677021185,18955,64,4598.779615558162
23,16,408979,5379,4346.4551297393145,21144,83,4864.653923453282
23,17,424676,5454,4513.276179650234,15697,75,3477.961324586273
23,18,439698,5542,4672.923616215299,15022,88,3214.6898245614034
23,19,453334,5583,4817.841233376878,13636,41,2830.3132750687128
23,20,464164,5670,4932.937874170358,10830,87,2195.4462586499603
23,21,471129,5766,5006.958936324246,6965,96,1391.0639349307723
23,22,475431,5816,5052.678765381822,4302,50,851.4295485149263
23,23,478692,5893,5087.335288523792,3261,77,641.0035539344714
23,24,480787,5953,5109.600058834257,2095,60,410.0125207212342
23,25,482195,5990,5124.5636848949425,1408,37,274.7550984974958
23,26,483247,6011,5135.743894139147,1052,21,204.83887469554907
23,27,484136,6026,5145.19180860502,889,15,172.78267420724757
23,28,485318,6090,5157.75360264176,1182,64,229.16953601556094
23,29,487775,6212,5183.865555220668,2457,122,473.9706255548153
23,30,491124,6289,5219.4573049914325,3349,77,641.6375887963121
23,31,495934,6301,5270.575942315221,4810,12,912.6137356987019
23,32,503134,6315,5347.094484670998,7200,14,1346.5256730811275
23,33,511414,6391,5435.0908083801405,8280,76,1523.4336079966524
23,34,520705,6482,5533.831610745074,9291,91,1678.9451963011686
23,35,535468,6543,5690.726505300397,14763,61,2594.2206124735744
23,36,552881,6637,5875.784474472776,17413,94,2963.5191821024778
23,37,573996,6809,6100.185727506418,21115,172,3461.370021045443
23,38,597168,7008,6346.447902988091,23172,199,3651.1762728076524
23,39,623829,7143,6629.789688786334,26661,135,4021.394531578366
23,40,651691,7364,6925.895192552535,27862,221,4022.873466228627
23,41,672203,7585,7143.88801766388,20512,221,2871.2656118464215
23,42,694468,7751,7380.510982323792,22265,166,3016.7287947032837
23,43,717223,8035,7622.341458894027,22755,284,2985.3031542490967
23,44,740739,8315,7872.259520288254,23516,280,2987.1982674599285
23,45,765685,8516,8137.375014400364,24946,201,3065.607761207285
23,46,792448,8739,8421.800812881982,26763,223,3177.8239113733644
23,47,822084,9056,8736.759635278619,29636,317,3392.104308367515
23,48,844311,9259,8972.978752076096,22227,203,2477.103826291497
23,49,881519,9465,9368.409574850226,37208,206,3971.645315325024
23,50,930148,9764,9885.217935436203,48629,299,4919.365492760293
23,51,974279,10235,10354.223462200478,44131,471,4262.125514395773
24,1,2054627,42870,4855.006266576181,74834,1458,15413.78031068413
24,2,2206163,44828,5213.080130889211,151536,1958,29068.41947471696
24,3,2327939,46866,5500.83223534349,121776,2038,22137.74112534736
24,4,2427873,48944,5736.972515912188,99934,2078,17419.292095756246
24,5,2505838,50556,5921.20087637548,77965,1612,13167.092559056093
24,6,2567376,52086,6066.612854137168,61538,1530,10143.71635039044
24,7,2612566,53411,6173.395123223761,45190,1325,7320.121116174672
24,8,2650613,54497,6263.298752166836,38047,1086,6074.5944757684365
24,9,2688980,55365,6353.958529065382,38367,868,6038.283036392982
24,10,2728137,55990,6446.485046228996,39157,625,6074.162852965228
24,11,2771508,56685,6548.9690867812105,43371,695,6622.569052515814
24,12,2820789,57458,6665.41823488602,49281,773,7393.534548525253
24,13,2881414,58034,6808.672828012257,60625,576,8904.084765327023
24,14,2945831,58758,6960.887774410819,64417,724,9254.135691830252
24,15,3013608,59487,7121.042274341821,67777,729,9517.848285244796
24,16,3072558,60239,7260.338905513642,58950,752,8119.455684807252
24,17,3119255,60954,7370.682158878028,46697,715,6335.505858674587
24,18,3155190,61678,7455.595211314998,35935,724,4819.870041423813
24,19,3180234,62190,7514.773240680004,25044,512,3332.6354898413133
24,20,3198072,62685,7556.92376327276,17838,495,2360.4843132987626
24,21,3212336,64867,7590.629058387855,14264,2182,1879.1591435018004
24,22,3220730,67354,7610.4637644447885,8394,2487,1102.9551233416028
24,23,3226098,67632,7623.148146397805,5368,278,704.1710192312819
24,24,3230333,67865,7633.155291995985,4235,233,554.8164340951846
24,25,3233281,68044,7640.1213050357555,2948,179,385.8577478418981
24,26,3236149,68196,7646.89828108666,2868,152,375.05402773481694
24,27,3239569,68290,7654.97961236075,3420,94,446.7680089542776
24,28,3244865,68388,7667.493861023787,5296,98,690.7080848047607
24,29,3253766,68548,7688.526588997668,8901,160,1157.6990593669
24,30,3269542,68699,7725.804683202362,15776,151,2041.9879413079875
24,31,3295826,68869,7787.912785894815,26284,170,3374.9735933875154
24,32,3334045,69095,7878.222844363956,38219,226,4851.220986639353
24,33,3379286,69369,7985.125624530951,45241,274,5665.659142670967
24,34,3431167,69731,8107.718474773959,51881,362,6398.964167468386
24,35,3489196,70189,8244.838817611442,58029,458,7038.221278025081
24,36,3541382,70791,8368.152371374508,52186,602,6236.263118070854
24,37,3598962,71538,8504.21174411197,57580,747,6770.762738811914
24,38,3658471,72246,8644.829271243505,59509,708,6883.768103778873
24,39,3718532,72994,8786.751153598225,60061,748,6835.404684859509
24,40,3775569,73710,8921.52743777375,57037,716,6393.187758242532
24,41,3827335,74513,9043.848547345258,51766,803,5723.890634501553
24,42,3869560,75274,9143.624633031945,42225,761,4617.971722883222
24,43,3907042,75885,9232.193188241145,37482,611,4059.923707807594
24,44,3941699,76501,9314.086374780954,34657,616,3720.923191547604
24,45,3977276,77075,9398.15348669274,35577,574,3785.5308545848975
24,46,4018769,77599,9496.19988393129,41493,524,4369.432036725674
24,47,4061248,78017,9596.576162057629,42479,418,4426.474534527319
24,48,4115069,78526,9723.753159280675,53821,509,5535.002700951066
24,49,4181669,78785,9881.126452512965,66600,259,6740.122223925422
24,50,4266315,78785,10081.14176450906,84646,0,8396.469564389878
24,51,4456940,78785,10531.581464545166,190625,0,18100.32051138225
25,1,2839942,76100,5886.1925776455955,147686,2071,25090.242640187724
25,2,3140864,79158,6509.8971613484555,300922,3058,46225.307795441004
25,3,3374872,82053,6994.912754170313,234008,2895,33454.02697989139
25,4,3572157,84628,7403.814591841931,197285,2575,26646.399305755596
25,5,3722183,86833,7714.765282966559,150026,2205,19446.60589107521
25,6,3846182,89534,7971.771233593536,123999,2701,15554.761465991469
25,7,3937173,91386,8160.363306541699,90991,1852,11150.361397152219
25,8,4019151,92706,8330.27462695959,81978,1320,9840.972077281993
25,9,4095728,93868,8488.991589847694,76577,1162,9020.74164987763
25,10,4169119,94742,8641.105104653978,73391,874,8493.24237017701
25,11,4248471,95406,8805.573658385474,79352,664,9011.565069861605
25,12,4342821,96141,9001.12774706083,94350,735,10482.019881431906
25,13,4451573,96730,9226.532074052053,108752,589,11786.87714161264
25,14,4553870,97268,9438.557475315674,102297,538,10838.202793968647
25,15,4655910,97884,9650.05020672461,102040,616,10574.038249966172
25,16,4738514,98387,9821.25900313096,82604,503,8410.734303378655
25,17,4804212,98889,9957.427657267615,65698,502,6597.88875815222
25,18,4856158,99359,10065.093292565229,51946,470,5161.005317096355
25,19,4894619,99768,10144.809305331975,38461,409,3791.1998976447408
25,20,4923483,100237,10204.63414068466,28864,469,2828.5188476206777
25,21,4941751,100588,10242.49722591965,18268,351,1783.549421304311
25,22,4951472,100879,10262.64541135699,9721,291,947.2216578039822
25,23,4959178,101110,10278.617216416156,7706,231,749.7117401835545
25,24,4963704,101293,10287.998009265595,4526,183,439.9301006788479
25,25,4966900,101461,10294.622183800904,3196,168,310.4533554450462
25,26,4969743,101537,10300.514714528026,2843,76,276.00562484418214
25,27,4973512,101625,10308.326514848295,3769,88,365.6267576091101
25,28,4981601,101755,10325.09214307612,8089,130,783.4312651073419
25,29,4997728,101974,10358.517694618962,16127,219,1556.88298996464
25,30,5025269,102187,10415.600420174957,27541,213,2644.20666010317
25,31,5066648,102321,10501.36441207,41379,134,3940.34511862478
25,32,5119804,102524,10611.53794823987,53156,203,5009.264468475746
25,33,5181410,102817,10739.22533760854,61606,293,5736.540398706143
25,34,5249618,103098,10880.596331571109,68208,281,6268.774056260855
25,35,5328505,103498,11044.101105215334,78887,400,7142.908168664569
25,36,5404370,103933,11201.34234461497,75865,435,6772.848973451115
25,37,5500187,104542,11399.937004017263,95817,609,8405.046445979018
25,38,5588893,105171,11583.793082343029,88706,629,7657.768001330496
25,39,5668152,105851,11748.06888005707,79259,680,6746.5556091985545
25,40,5737409,106576,11891.614078990711,69257,725,5824.02014898537
25,41,5803057,107179,12027.679100859916,65648,603,5458.077111095067
25,42,5874279,107714,12175.297047904283,71222,535,5849.713540439602
25,43,5938098,108274,12307.571201430224,63819,560,5185.344773190001
25,44,6004278,108797,12444.738870625082,66180,523,5317.909896543765
25,45,6079779,109344,12601.225667117697,75501,547,5991.560027134209
25,46,6187372,109972,12824.227798149464,107593,628,8389.822895654244
25,47,6317816,110580,13094.591948050553,130444,608,9961.669712008075
25,48,6470464,111315,13410.977115280182,152648,735,11382.317536436336
25,49,6696266,112269,13878.984580368387,225802,954,16269.345836682713
25,50,6937845,113413,14379.6921711273,241579,1144,16800.011928284646
25,51,7241572,114793,15009.210525034025,303727,1380,20236.04102916742
26,1,3857827,95903,5518.43430678083,86931,2337,15752.837701299204
26,2,4011595,100699,5738.391968564284,153768,4796,26796.357035622987
26,3,4127503,103892,5904.1927376579615,115908,3193,19631.472946456972
26,4,4228493,107356,6048.65403170816,100990,3464,16696.276472516332
26,5,4310780,109643,6166.361591897374,82287,2287,13344.49801129494
26,6,4375644,111746,6259.1463961084055,64864,2103,10363.074434611224
26,7,4429356,113425,6335.978805515518,53712,1679,8477.301084600109
26,8,4487722,114836,6419.4685360683825,58366,1411,9092.029919932653
26,9,4555825,115969,6516.8865725937885,68103,1133,10450.235590473734
26,10,4640203,116932,6637.585206808738,84378,963,12712.153195931298
26,11,4763060,117768,6813.326183173974,122857,836,18031.868238365674
26,12,4950384,118772,7081.28407451628,187324,1004,26453.394331987172
26,13,5224174,119957,7472.927382744856,273790,1185,36637.583369562344
26,14,5567781,121749,7964.440521320028,343607,1792,43142.641228871966
26,15,5942276,124099,8500.137444929585,374495,2350,44057.52288433758
26,16,6260840,127089,8955.827787318016,318564,2990,35570.58125337175
26,17,6491797,130380,9286.200567691832,230957,3291,24870.989843094292
26,18,6664005,133823,9532.535754599414,172208,3443,18065.2876037638
26,19,6788819,136943,9711.076124493278,124814,3120,12852.746533949425
26,20,6873738,139636,9832.548632954004,84919,2693,8636.519703080045
26,21,6927309,141759,9909.179348703716,53571,2123,5406.19945555915
26,22,6953622,143148,9946.818818258553,26313,1389,2645.368381667856
26,23,6972325,144723,9973.572552119536,18703,1575,1875.255822551301
26,24,6984063,145776,9990.363191485423,11738,1053,1174.9322597204525
26,25,6991464,146449,10000.949962821853,7401,673,740.0296999298
26,26,6999311,146949,10012.174715514317,7847,500,783.7458117706155
26,27,7006964,147229,10023.121960621416,7653,280,763.5345584007567
26,28,7017818,147612,10038.648080886996,10854,383,1081.2212872234645
26,29,7033474,147882,10061.043229116029,15656,270,1556.1010566670182
26,30,7060219,148163,10099.300653706308,26745,281,2648.203169413017
26,31,7101675,148466,10158.601449885584,41456,303,4080.876703797344
26,32,7169229,148749,10255.234168553445,67554,283,6587.270352845473
26,33,7246670,149384,10366.009760914483,77441,635,7470.666320612088
26,34,7340313,150135,10499.961528007689,93643,751,8918.41362944196
26,35,7448663,151190,10654.950944884004,108350,1055,10168.981589917546
26,36,7558557,152206,10812.14897883145,109894,1016,10163.936902382293
26,37,7703801,153363,11019.913472276612,145244,1157,13180.139786523563
26,38,7861765,154747,11245.87330843213,157964,1384,14046.396902013732
26,39,8034357,156290,11492.757788704552,172592,1543,15017.45735646051
26,40,8233771,158067,11778.009838330518,199414,1777,16931.04376182675
26,41,8445612,159844,12081.03810838585,211841,1777,17534.999732593686
26,42,8647563,161967,12369.91921339359,201951,2123,16325.975660482614
26,43,8839181,164417,12644.019463352111,191618,2450,15154.832729844542
26,44,9060441,166830,12960.521155812226,221260,2413,17071.844360269
26,45,9301017,169079,13304.653448885012,240576,2249,18082.09442840928
26,46,9679652,172174,13846.27244158426,378635,3095,27345.626889649546
26,47,10051721,175673,14378.49908992532,372069,3499,25876.76207878332
26,48,10421892,179854,14908.01074137453,370171,4181,24830.341647974285
26,49,10830355,185710,15492.297240548967,408463,5856,26365.554033581542
26,50,11165812,191470,15972.152199635982,335457,5760,21002.61729334418
26,51,11455177,196921,16386.074789524442,289365,5451,17659.20171345672
27,1,2993007,39166,7581.566112317764,50924,891,6716.818035427247
27,2,3083889,40946,7811.778701670099,90882,1780,11633.970120091872
27,3,3148327,42372,7975.006170615387,64438,1426,8079.9937481462375
27,4,3203778,43394,8115.468729671926,55451,1022,6832.75382446599
27,5,3249850,44135,8232.173406248594,46072,741,5596.5779298367615
27,6,3291404,44778,8337.433567093942,41554,643,4984.027718554149
27,7,3329472,45239,8433.863364539693,38068,461,4513.7084103185125
27,8,3368162,45605,8531.868746045842,38690,366,4534.762682317536
27,9,3406573,46043,8629.16739450882,38411,438,4451.298513972841
27,10,3451324,47185,8742.52585477715,44751,1142,5118.772394084126
27,11,3503122,47784,8873.735023845527,51798,599,5837.226360806161
27,12,3563700,48117,9027.184752480303,60578,333,6710.619275112945
27,13,3641213,48494,9223.532416907445,77513,377,8403.830170088924
27,14,3730524,48901,9449.765516615267,89311,407,9451.133982421774
27,15,3835087,49391,9714.633356016338,104563,490,10763.453047380674
27,16,3927037,49857,9947.551289060806,91950,466,9243.480865599178
27,17,4007500,50379,10151.37157885479,80463,522,7926.318071895196
27,18,4080349,50983,10335.904895922286,72849,604,7048.149217079226
27,19,4134494,51451,10473.059235070656,54145,468,5169.9316106880315
27,20,4174271,51928,10573.818089042486,39777,477,3761.8388802451973
27,21,4199666,52394,10638.145994530949,25395,466,2387.164080381631
27,22,4212373,52700,10670.334011661957,12707,306,1190.871812083118
27,23,4222100,53012,10694.97341062578,9727,312,909.4926772174983
27,24,4228535,53315,10711.273866298874,6435,303,600.7688796237941
27,25,4233452,53561,10723.729086274729,4917,246,458.51587264482976
27,26,4237674,53815,10734.42380637602,4222,254,393.3140777889002
27,27,4241909,53962,10745.15145669079,4235,147,394.1312523205944
27,28,4249046,54056,10763.23014389186,7137,94,663.090903435736
27,29,4260181,54155,10791.43613828501,11135,99,1031.8367136044221
27,30,4278897,54269,10838.845513324271,18716,114,1726.7521690379556
27,31,4309299,54430,10915.856617189613,30402,161,2785.1226950090954
27,32,4352730,54644,11025.871394242948,43431,214,3939.0083964408545
27,33,4409997,54863,11170.934050813448,57267,219,5126.42897536665
27,34,4478964,55126,11345.633899516848,68967,263,6078.726020142158
27,35,4555760,55410,11540.165336015849,76796,284,6654.67068832423
27,36,4629027,55718,11725.757486101424,73267,308,6248.380975544104
27,37,4728155,56253,11976.85796317409,99128,535,8276.62816949106
27,38,4836787,56864,12252.032959394715,108632,611,8866.446928442374
27,39,4952200,57617,12544.3848615857,115413,753,9200.37142302815
27,40,5091195,58431,12896.47217103122,138995,814,10777.75364895668
27,41,5233263,59338,13256.34367632498,142068,907,10716.982259122082
27,42,5351933,60246,13556.945863539628,118670,908,8753.446476403946
27,43,5464103,61148,13841.082944013771,112170,902,8104.134658662182
27,44,5640175,62159,14287.089755400451,176072,1011,12323.853423923905
27,45,5812357,63325,14723.24283367628,172182,1166,11694.5704112256
27,46,6015999,64435,15239.08702857613,203642,1110,13363.136493553273
27,47,6207144,65684,15723.275155947358,191145,1249,12156.818353948289
27,48,6398391,67238,16207.721658839746,191247,1554,11799.746073236225
27,49,6619681,69169,16768.269885086727,221290,1931,13196.948851402356
27,50,6792334,70919,17205.616050327902,172653,1750,10034.688644392341
27,51,6933517,72534,17563.24576801161,141183,1615,8038.5483335398185
28,1,1598185,35003,7671.394908559446,54788,1437,7141.856292506813
28,2,1710152,37200,8208.843998449962,111967,2197,13639.801173117947
28,3,1801666,39390,8648.117320162974,91514,2190,10581.956350966273
28,4,1881963,41264,9033.548291528992,80297,1874,8888.755271867723
28,5,1943612,43061,9329.46761546069,61649,1797,6607.986922837479
28,6,1987368,44528,9539.499342462836,43756,1467,4586.823524923417
28,7,2023194,45569,9711.466538997687,35826,1041,3689.041182002319
28,8,2045063,46208,9816.439201896716,21869,639,2227.7935563207593
28,9,2070979,47181,9940.837735514682,25916,973,2607.023742819217
28,10,2091273,47938,10038.250293056084,20294,757,2021.667064233125
28,11,2111430,48507,10135.005241433044,20157,569,1988.8494894502778
28,12,2125204,48855,10201.121362827313,13774,348,1350.2437144010646
28,13,2136424,49201,10254.97811337499,11220,346,1094.1027738875803
28,14,2146475,49523,10303.22358572389,10051,322,975.5199347441736
28,15,2157202,49852,10354.713903292955,10727,329,1035.9532962652547
28,16,2168647,50153,10409.650668891723,11445,301,1099.4605260099959
28,17,2179442,50327,10461.46739100956,10795,174,1031.88201009708
28,18,2188878,50532,10506.760822218816,9436,205,898.0883984762972
28,19,2198859,50701,10554.670289885162,9981,169,945.647729949942
28,20,2209972,50884,10608.013433275206,11113,183,1047.6042540765222
28,21,2219092,51088,10651.790043346044,9120,204,856.1941197570899
28,22,2225157,51240,10680.902449056532,6065,152,567.8359135782329
28,23,2231082,51402,10709.342845401896,5925,162,553.2552356883341
28,24,2237035,51547,10737.917643620282,5953,145,554.3905436392367
28,25,2242789,51710,10765.537228526817,5754,163,534.483312616568
28,26,2251463,51873,10807.173008763051,8674,163,802.6150773163937
28,27,2262176,52014,10858.596125395605,10713,141,986.5916253156252
28,28,2279573,52177,10942.102889145865,17397,163,1589.9137648629808
28,29,2314524,52393,11109.8700271487,34951,216,3145.9413939669666
28,30,2376873,52681,11409.149397906009,62349,288,5464.824574165301
28,31,2467315,53141,11843.27704790894,90442,460,7636.568800522025
28,32,2601889,53917,12489.24125006606,134574,776,10775.194209599258
28,33,2772535,55289,13308.353465213891,170646,1372,12822.472775918068
28,34,2935589,57148,14091.023572504508,163054,1859,11571.480181053954
28,35,3076871,59126,14769.186623384783,141282,1978,9565.997343164534
28,36,3187181,61356,15298.682002432386,110310,2230,7210.425053770087
28,37,3276948,63635,15729.569607282046,89767,2279,5706.894863699394
28,38,3353809,65413,16098.5075488012,76861,1778,4774.417738228384
28,39,3407891,66923,16358.104766548027,54082,1510,3306.128721622845
28,40,3446487,68251,16543.368148378515,38596,1328,2333.01947063198
28,41,3475525,69159,16682.752490838713,29038,908,1740.6000608080792
28,42,3499377,69738,16797.24368638801,23852,579,1419.9948780482928
28,43,3522382,70344,16907.66922527832,23005,606,1360.6251514316166
28,44,3539210,70866,16988.44475096605,16828,522,990.555653956674
28,45,3553636,71217,17057.69051597503,14426,351,845.7182399041432
28,46,3569221,71502,17132.499558513846,15585,285,909.674618509193
28,47,3585411,71770,17210.212641523372,16190,268,940.7205092247444
28,48,3601280,71980,17286.384903060007,15869,210,918.0057073235073
28,49,3623953,72182,17395.2168197416,22673,202,1303.4042768738998
28,50,3646513,72403,17503.506328864198,22560,221,1288.884614095713
28,51,3672981,72677,17630.554499407503,26468,274,1501.2573768391399
29,1,3244748,41949,7552.600675257267,81804,2034,10831.235956641318
29,2,3429346,44630,7982.278104583408,184598,2681,23125.979523815913
29,3,3562860,46783,8293.050443931888,133514,2153,16099.504145388817
29,4,3675830,48871,8556.003775988434,112970,2088,13203.593985902504
29,5,3766718,51268,8767.558192594219,90888,2397,10366.398260894495
29,6,3833498,53183,8922.997897956138,66780,1915,7484.0317977992945
29,7,3878176,55277,9026.9921350954,44678,2094,4949.37841214014
29,8,3921153,57357,9127.027058984875,42977,2080,4708.762198496208
29,9,3954024,58848,9203.538867235126,32871,1491,3571.5609478242923
29,10,3980982,60254,9266.28734847422,26958,1406,2909.2557770118024
29,11,4009935,60847,9333.679468709974,28953,593,3101.992102585204
29,12,4040660,61371,9405.196164535746,30725,524,3266.8111820841145
29,13,4072359,61880,9478.97998035287,31699,509,3344.136190360427
29,14,4102140,62128,9548.299385345132,29781,248,3118.9847320569265
29,15,4124489,62751,9600.31978030071,22349,623,2327.9432884994967
29,16,4100942,63325,9545.51087430854,0,574,0.0
29,17,4132162,63812,9618.179751238746,31220,487,3245.9364253386
29,18,4165280,64386,9695.266486221915,33118,574,3415.893729900511
29,19,4188681,64746,9749.735556979243,23401,360,2400.16766231661
29,20,4209565,65576,9798.345961393414,20884,830,2131.3801413305177
29,21,4231364,66265,9849.086155121842,21799,689,2213.3017882744193
29,22,4251843,66686,9896.753865905112,20479,421,2069.2643545022715
29,23,4274538,67158,9949.579623814498,22695,472,2281.000892306958
29,24,4303647,67450,10017.334855671044,29109,292,2905.862728899466
29,25,4338640,67647,10098.785913019496,34993,197,3465.069989738721
29,26,4380722,68030,10196.737600366612,42082,383,4127.006268994015
29,27,4435548,68457,10324.352713966084,54826,427,5310.3571254239605
29,28,4514914,69003,10509.088078682378,79366,546,7552.130061693312
29,29,4620493,69577,10754.837833884629,105579,574,9816.884422688227
29,30,4742533,70322,11038.902847996167,122040,745,11055.446513160796
29,31,4878425,71402,11355.210311923123,135892,1080,11967.369715496294
29,32,5014724,72775,11672.46512475817,136299,1373,11676.967850681314
29,33,5142346,74075,11969.523017505982,127622,1300,10662.246090620896
29,34,5259089,75671,12241.258529980778,116743,1596,9536.846208588597
29,35,5371280,77321,12502.39863157196,112191,1650,8973.558059226107
29,36,5476678,78732,12747.727084188547,105398,1411,8267.983720072642
29,37,5586984,80303,13004.4795870285,110306,1571,8482.15411172826
29,38,5684184,82019,13230.72605844477,97200,1716,7346.5355998328
29,39,5766444,83534,13422.197609254468,82260,1515,6128.653622509817
29,40,5837994,84845,13588.74015071367,71550,1311,5265.388785599985
29,41,5896899,85827,13725.8497021414,58905,982,4291.53759353857
29,42,5947001,86851,13842.469051018952,50102,1024,3619.440998230873
29,43,5994078,87564,13952.04729314718,47077,713,3374.200145029811
29,44,6043369,88564,14066.778927124336,49291,1000,3504.0715614684455
29,45,6101179,89520,14201.339714290743,57810,956,4070.7427019597358
29,46,6200304,90477,14432.066890002036,99125,957,6868.385571900992
29,47,6304500,91030,14674.597521027654,104196,553,7100.43323850583
29,48,6402616,98893,14902.97610939678,98116,7863,6583.651431752271
29,49,6551452,109526,15249.412527295051,148836,10633,9760.113691828927
29,50,6684674,110545,15559.505196173846,133222,1019,8562.097465204735
29,51,6824149,111767,15884.152589186033,139475,1222,8780.764300574328
30,1,588903,7108,7871.513073809528,13335,289,1694.0834468494813
30,2,613508,7500,8200.39334641993,24605,392,3000.4658265254893
30,3,632196,7717,8450.184630083542,18688,217,2211.54931141608
30,4,648101,8357,8662.777222478115,15905,640,1836.0162787898798
30,5,663499,8946,8868.593050060108,15398,589,1736.2393237668784
30,6,675789,9234,9032.866106365,12290,288,1360.586978184019
30,7,685624,9337,9164.324650608987,9835,103,1073.1832813612125
30,8,694766,9437,9286.520279635784,9142,100,984.437628381354
30,9,702309,9592,9387.343035022908,7543,155,803.5287484283983
30,10,708915,9709,9475.641473586791,6606,117,697.155967584266
30,11,716871,9806,9581.984552184163,7956,97,830.3081638955963
30,12,725183,9984,9693.086069190367,8312,178,857.5184353742435
30,13,731777,10103,9781.224110953952,6594,119,674.1487491954516
30,14,739009,10436,9877.889915933363,7232,333,732.1401697678918
30,15,746346,10709,9975.95919291538,7337,273,735.468124730353
30,16,752902,10880,10063.58931147802,6556,171,651.4574270755027
30,17,759449,10974,10151.09913244044,6547,94,644.9547890905117
30,18,766106,11067,10240.079257405589,6657,93,650.0926245454283
30,19,771916,11165,10317.73804154972,5810,98,563.1079192554632
30,20,776615,11211,10380.546755266294,4699,46,452.67365108837714
30,21,780384,11254,10430.924716959797,3769,43,361.32942210501494
30,22,784133,11351,10481.035350652804,3749,97,357.6936700024102
30,23,787962,11455,10532.215296347793,3829,104,363.55124655757504
30,24,791007,11533,10572.915984423333,3045,78,288.0000185839063
30,25,793665,11600,10608.443875689272,2658,67,250.555126760031
30,26,796118,11652,10641.231654950128,2453,52,230.5184286500242
30,27,798468,11689,10672.642695008424,2350,37,220.18913845013202
30,28,801390,11774,10711.699315880916,2922,85,272.7858497360835
30,29,804959,11855,10759.403997569452,3569,81,331.70982340715494
30,30,811089,11905,10841.340029721528,6130,50,565.4282573182473
30,31,820735,12010,10970.272324360823,9646,105,879.2853736711608
30,32,833276,12086,11137.900347071944,12541,76,1125.9752385284107
30,33,849030,12220,11348.47461306277,15754,134,1388.2041892983757
30,34,869376,12403,11620.427387967511,20346,183,1750.8822456106452
30,35,895088,12602,11964.104265405376,25712,199,2149.0952794809004
30,36,921611,12762,12318.62129326336,26523,160,2153.0818562061436
30,37,960131,13000,12833.495022218964,38520,238,3001.520624998048
30,38,1004460,13399,13426.014168918684,44329,399,3301.7245060430478
30,39,1046679,13951,13990.330211566054,42219,552,3017.727198826001
30,40,1090999,14376,14582.729060665546,44320,425,3039.211646573461
30,41,1133361,14738,15148.956498516463,42362,362,2796.364225096858
30,42,1177014,15475,15732.439958799408,43653,737,2774.712639254928
30,43,1216503,16153,16260.265729379053,39489,678,2428.5580972180096
30,44,1250591,16723,16715.899573424707,34088,570,2039.2560897047879
30,45,1279484,17135,17102.09496934149,28893,412,1689.4421444738657
30,46,1306135,17639,17458.322896402646,26651,504,1526.5498386154572
30,47,1325203,18205,17713.19341207569,19068,566,1076.4857333404768
30,48,1339497,18879,17904.252734030295,14294,674,798.357809864449
30,49,1352087,19495,18072.53571034263,12590,616,696.6371626973707
30,50,1360218,20000,18181.21790894434,8131,505,447.21976496414544
30,51,1367288,20219,18275.71835711973,7070,219,386.8520986068773
31,1,1205912,11938,8905.729445760297,24391,321,2738.798674331129
31,2,1251516,12618,9242.517607454063,45604,680,4934.153434906146
31,3,1289267,13008,9521.310912692668,37751,390,3964.895206780287
31,4,1321610,13357,9760.165827034863,32343,349,3313.7756645909158
31,5,1344181,13578,9926.853959601964,22571,221,2273.731445214595
